case_id,scenario,notes,humid_air_mass_flow_kg_h,air_flow_m3_h,heat_loss_coeff_w_m2k,fixed_particle_velocity_ms,fixed_air_velocity_ms,Tout_pre_cyclone_c,Tp_pre_cyclone_c,powder_moisture_db,powder_moisture_wb_pct,Yout_g_kg_da,RHout_pct,tau_out_s,U_a_out_ms,U_p_out_ms,U_p_min_ms,U_p_mean_ms,U_p_max_ms,Re_mean,hm_mean_ms,total_q_loss_w,reference_Tout_c,reference_powder_moisture_wb_pct,delta_Tout_c,delta_powder_moisture_wb_pct_points
V2,baseline_dynamic,V2 fine kernel with the fixed 304 kg/h humid-air reference flow.,304.0,391.61740369259576,4.5,,,56.60887342563166,56.61287825116602,0.02652482970921631,2.58394428868613,40.579127718452185,33.238358902813054,23.86430818787058,2.6598075115330375,2.684685166042523,0.10642216727429794,1.1816997730688341,30.0,0.8012496870600464,1.3602908942007415,2553.8304907290744,92.0,3.2,-35.39112657436834,-0.6160557113138703
V2,dynamic_no_heat_loss,"Same V2 case, but q_loss disabled to isolate wall-loss sensitivity.",304.0,391.61740369259576,0.0,,,83.8560114985815,83.8560114985815,0.03128264446284025,3.0333725318469127,40.480123650252644,10.358505141861455,23.20038794605025,2.8791503679187933,2.902725395874777,0.11065708067186406,1.2420383522334544,30.0,0.7913993049686602,1.4814000001782057,0.0,92.0,3.2,-8.143988501418505,-0.1666274681530875
V2,fixed_velocities_from_baseline_pre_cyclone,"Same V2 case, but U_p and U_a fixed to the baseline pre-cyclone values to isolate dynamic residence-time coupling.",304.0,391.61740369259576,4.5,2.684685166042523,2.6598075115330375,55.84838488350226,55.829876639812426,0.07587705095584076,7.052576396943252,39.552170820986355,33.62576590476626,1.5644292497027377,2.6598075115330375,2.684685166042523,2.684685166042523,2.6846851660425233,2.684685166042523,0.06411098030402851,1.3168076683570673,2887.965769095976,92.0,3.2,-36.15161511649774,3.8525763969432516
