case_id,feed_rate_kg_h,humid_air_mass_flow_kg_h,heat_loss_coeff_w_m2k,scenario,notes,fixed_particle_velocity_ms,fixed_air_velocity_ms,Tout_pre_cyclone_c,Tp_pre_cyclone_c,powder_moisture_db,powder_moisture_wb_pct,x_b_pre_cyclone_db,x_b_pre_cyclone_wb_pct,Yout_g_kg_da,RHout_pct,tau_out_s,U_a_out_ms,U_p_out_ms,U_a_mean_ms,U_p_mean_ms,Re_mean,hm_mean_ms,total_q_loss_w,reference_Tout_c,reference_powder_moisture_wb_pct,delta_Tout_c,delta_powder_moisture_wb_pct_points
V2,14.0,304.0,2.0,dynamic,Fully coupled velocities.,,,87.41259707322638,87.4347851222214,0.012208721834173415,1.2061466741810518,0.02437623632528075,2.379617513651528,34.6693169282174,7.8034165571050185,22.92749791492591,2.882327244370122,2.905358940235792,0.8603682992044921,1.2447056886407855,0.7856878754586565,1.5442264087754198,1719.437478137391,92.0,3.2,-4.5874029267736205,-1.9938533258189484
V2,14.0,304.0,2.0,fixed_air_from_dynamic_pre_cyclone,Only U_a fixed to the dynamic pre-cyclone value.,,2.882327244370122,86.47189068431328,86.49454181620797,0.0247334535051555,2.4136475119996716,0.025207211961436264,2.458743136737166,34.45468562794442,8.041699514939708,1.410381792136006,2.882327244370122,2.9056333498700737,2.8823272443701216,3.2874921557417243,0.822684110881328,1.5586423687251856,1847.7826076283945,92.0,3.2,-5.52810931568672,-0.7863524880003285
V2,14.0,304.0,2.0,fixed_particle_from_dynamic_pre_cyclone,Only U_p fixed to the dynamic pre-cyclone value.,2.905358940235792,,87.13912423620417,87.16159810485016,0.01959253990273808,1.9216048701775585,0.02458204009623063,2.399226136534839,34.54278340121923,7.857986464286746,1.445604514414711,2.879586125156052,2.905358940235792,0.8598735635920746,2.9053589402357924,4.564815225380375,2.1086601158051614,1769.114857449718,92.0,3.2,-4.860875763795832,-1.2783951298224416
V2,14.0,304.0,2.0,fixed_both_from_dynamic_pre_cyclone,U_a and U_p both fixed to the dynamic pre-cyclone values.,2.905358940235792,2.882327244370122,86.71613320657207,86.7388367841059,0.024331421820405215,2.375346621424957,0.024963522049436335,2.435552242827261,34.461575083584314,7.968308414252146,1.4456045144147103,2.882327244370122,2.905358940235792,2.8823272443701216,2.9053589402357924,0.052031331321998775,1.49319615144363,1823.9148425731967,92.0,3.2,-5.283866793427933,-0.8246533785750434
