case_id,feed_rate_kg_h,humid_air_mass_flow_kg_h,air_flow_m3_h,heat_loss_coeff_w_m2k,x_b_model,scenario,Tout_pre_cyclone_c,Tp_pre_cyclone_c,powder_moisture_db,powder_moisture_wb_pct,Yout_g_kg_da,RHout_pct,tau_out_s,U_a_out_ms,U_p_out_ms,U_p_mean_ms,Re_mean,hm_mean_ms,total_q_loss_w,reference_Tout_c,reference_powder_moisture_wb_pct,delta_Tout_c,delta_powder_moisture_wb_pct_points,notes
V2,12.0,304.0,391.61740369259576,0.0,lin_gab,dynamic_no_heat_loss,115.72873475432709,115.72873475432709,0.006335807930229744,0.6295918201758961,30.61710745448252,2.57495523029321,22.268614950705768,3.0895020302486365,3.111183369589817,1.3021316277275365,0.776759830716725,1.695050418478731,0.0,92.0,3.2,23.728734754327093,-2.570408179824104,V2 sweep at fixed 304 kg/h humid-air flow; heat_loss_coeff_w_m2k set to 0.
V2,14.0,304.0,391.61740369259576,0.0,lin_gab,dynamic_no_heat_loss,105.98062925194336,105.98062925194336,0.010953032396552927,1.083436326471844,34.690835174182084,4.001444492795648,22.528576415520195,3.030858886805569,3.0530251110578215,1.285354028091359,0.7808518781694236,1.6281372661558031,0.0,92.0,3.2,13.980629251943355,-2.116563673528156,V2 sweep at fixed 304 kg/h humid-air flow; heat_loss_coeff_w_m2k set to 0.
V2,16.0,304.0,391.61740369259576,0.0,lin_gab,dynamic_no_heat_loss,96.58944914360939,96.58944914360939,0.018089486236340907,1.7768070961241202,38.69261786137271,6.161556692624248,22.772802463273898,2.9737960908942487,2.996510094282326,1.2690991580859747,0.7852165750663415,1.564964966995211,0.0,92.0,3.2,4.589449143609386,-1.42319290387588,V2 sweep at fixed 304 kg/h humid-air flow; heat_loss_coeff_w_m2k set to 0.
V2,12.0,304.0,391.61740369259576,2.0,lin_gab,dynamic_heat_loss_2_w_m2k,94.7475973550122,94.75255048249971,1e-12,9.999999999989999e-11,30.71841456935216,5.2928869726050225,22.720332291646148,2.9232681445954762,2.945713381989967,1.2565341027717576,0.7814694310980933,1.598743235378945,1897.7435611844935,92.0,3.2,2.7475973550122035,-3.1999999999,V2 sweep at fixed 304 kg/h humid-air flow; heat_loss_coeff_w_m2k set to 2.
V2,14.0,304.0,391.61740369259576,2.0,lin_gab,dynamic_heat_loss_2_w_m2k,87.18657599815424,87.19056718176961,0.005174285830226342,0.5147650415621832,34.78986323498676,7.8968982497290785,22.942175607646945,2.8810492325838357,2.903933056615223,1.2442800305972281,0.7855137261397706,1.5431175851786652,1717.0326363702131,92.0,3.2,-4.81342400184576,-2.685234958437817,V2 sweep at fixed 304 kg/h humid-air flow; heat_loss_coeff_w_m2k set to 2.
V2,16.0,304.0,391.61740369259576,2.0,lin_gab,dynamic_heat_loss_2_w_m2k,79.8840070726526,79.8872541922438,0.013571964612291395,1.3390232845955743,38.78109209579396,11.638786899663051,23.146811275345684,2.8398152871807003,2.8632159462414237,1.2323895389477333,0.7898339146034455,1.490491585670656,1542.9820115612163,92.0,3.2,-12.115992927347406,-1.8609767154044259,V2 sweep at fixed 304 kg/h humid-air flow; heat_loss_coeff_w_m2k set to 2.
