scenario,h_m,section,T_a_c,T_p_c,X_db,Y_kg_kg_da,RH_a_pct,dX_dh,dY_dh,dT_p_dh,dH_h_dh_model,dH_h_dh_sensible_only,dH_particle_sensible_dh,dH_particle_liquid_dh,dH_q_loss_dh,dT_a_dh_model,dT_a_dh_sensible_only,cp_air_j_kg_da_k,liquid_term_share_of_dH_pct
V2_dynamic_no_heat_loss_304kg_h_lin_gab,0.7504702194357368,cylinder,92.04287321807101,92.04287321957207,0.022735134831126918,0.04065798644448393,7.620832631801521,-4.392594451649166e-09,9.140429865048761e-11,-9.59166726854255e-06,0.000353597746622239,0.0003183804502779277,0.0003183804502779277,3.521729634431133e-05,-0.0,1.0022235574818215e-07,6.776910036833066e-08,1085.169913837854,9.959706101276494
V2_dynamic_no_heat_loss_304kg_h_lin_gab,0.7636363636363637,cylinder,92.04287321820408,92.04287321769857,0.02273513483680185,0.04065798644436584,7.620832631743195,1.4793403438192623e-09,-3.0783189315691156e-11,3.2302651306810324e-06,-0.00011908411814314285,-0.00010722361796385634,-0.00010722361796385634,-1.1860500179286523e-05,-0.0,-3.375227320447811e-08,-2.2822648241560835e-08,1085.1699138376262,-9.959766561843141
V2_dynamic_no_heat_loss_304kg_h_lin_gab,0.7768025078369907,cylinder,92.04287321807936,92.0428732175991,0.022735134848275898,0.04065798644412708,7.620832631736371,1.4055338045751657e-09,-2.924736919168824e-11,3.069083451327417e-06,-0.00011314220504681271,-0.00010187344325660786,-0.00010187344325660786,-1.1268761790204849e-05,-0.0,-3.2067744689878515e-08,-2.1683415336000225e-08,1085.1699138371653,-9.959821611698645
V2_dynamic_no_heat_loss_304kg_h_lin_gab,0.7899686520376177,cylinder,92.0428732178267,92.04287321738758,0.022735134846210883,0.04065798644417005,7.62083263181523,1.2847558355425901e-09,-2.673413340965329e-11,2.8054773722138955e-06,-0.00010342388367017301,-9.312345018209498e-05,-9.312345018209498e-05,-1.0300433488078042e-05,-0.0,-2.9315861741644163e-08,-1.982386112797541e-08,1085.1699138372483,-9.959434051932284
V2_dynamic_no_heat_loss_304kg_h_lin_gab,0.8031347962382446,cylinder,92.04287321772489,92.04287321793271,0.02273513483856465,0.04065798644432916,7.620832631871936,-6.080849118995646e-10,1.2653472908534857e-11,-1.3278361144255861e-06,4.895072607145685e-05,4.4075450928209805e-05,4.4075450928209805e-05,4.875275143247029e-06,-0.0,1.3874871087040272e-08,9.382233499986003e-09,1085.1699138375552,9.959556342699074
V2_dynamic_no_heat_loss_304kg_h_lin_gab,0.8163009404388716,cylinder,92.04287321784591,92.04287321821425,0.022735134837155828,0.040657986444358474,7.620832631842969,-1.0778924335183782e-09,2.242956935608399e-11,-2.3536868850793854e-06,8.676889057834082e-05,7.812696889041998e-05,7.812696889041998e-05,8.641921687920829e-06,-0.0,2.4593464121990677e-08,1.6629806470112542e-08,1085.1699138376118,9.959700568164253
V2_dynamic_no_heat_loss_304kg_h_lin_gab,0.8294670846394985,cylinder,92.04287321797835,92.04287321792395,0.022735134840994493,0.04065798644427859,7.6208326317915365,1.5907959423218365e-10,-3.3102438434619786e-12,3.474056267207016e-07,-1.2806997196853211e-05,-1.1531588489317295e-05,-1.1531588489317295e-05,-1.2754087075359152e-06,-0.0,-3.6308014902673937e-09,-2.455493650202309e-09,1085.1699138374577,-9.958686551827263
V2_dynamic_no_heat_loss_304kg_h_lin_gab,0.8426332288401255,cylinder,92.04287321796062,92.04287321776701,0.02273513484310051,0.04065798644423477,7.620832631788834,5.665071393424333e-10,-1.178829239121957e-11,1.2370441236411127e-06,-4.5603680729087496e-05,-4.1061752256836e-05,-4.1061752256836e-05,-4.541928472251494e-06,-0.0,-1.2926138715128838e-08,-8.740684977114345e-09,1085.169913837373,-9.959565543038515
V2_dynamic_no_heat_loss_304kg_h_lin_gab,0.8557993730407525,cylinder,92.04287321786774,92.04287321783636,0.022735134841621502,0.04065798644426555,7.620832631820459,9.185198504972315e-11,-1.911322878890613e-12,2.0055673372165081e-07,-7.39358468667635e-06,-6.657168290203901e-06,-6.657168290203901e-06,-7.364163964724494e-07,-0.0,-2.0953709591424396e-09,-1.4167524432011923e-09,1085.1699138374327,-9.960207770386571
V2_dynamic_no_heat_loss_304kg_h_lin_gab,0.8689655172413794,cylinder,92.04287321783818,92.04287321792606,0.022735134839942033,0.0406579864443005,7.620832631834946,-2.5719088520816505e-10,5.351814910416863e-12,-5.615925154281316e-07,2.0703197156686408e-05,1.8641188537186117e-05,1.8641188537186117e-05,2.0620086195002898e-06,-0.0,5.867834052029962e-09,3.967662850076543e-09,1085.1699138375,9.959855977289639
V2_dynamic_no_heat_loss_304kg_h_lin_gab,0.8821316614420064,cylinder,92.04287321788354,92.04287321793555,0.02273513484023847,0.04065798644429433,7.6208326318210675,-1.524473934847775e-10,3.17223618887454e-12,-3.3279609537351563e-07,1.226888339501168e-05,1.1046647859208885e-05,1.1046647859208885e-05,1.2222355358027917e-06,-0.0,3.475581006419461e-09,2.34927302439976e-09,1085.1699138374881,9.962076388302231
V2_dynamic_no_heat_loss_304kg_h_lin_gab,0.8952978056426333,cylinder,92.04287321792117,92.04287321788757,0.022735134841285434,0.04065798644427254,7.620832631806608,9.813792632036297e-11,-2.0421253145639703e-12,2.1435519373001847e-07,-7.90200012975454e-06,-7.115186670915976e-06,-7.115186670915976e-06,-7.868134588385631e-07,-0.0,-2.2410093938956574e-09,-1.5159492454289676e-09,1085.169913837446,-9.957143076673221
V2_dynamic_no_heat_loss_304kg_h_lin_gab,0.9084639498432603,cylinder,92.04287321790889,92.04287321786688,0.022735134841458303,0.04065798644426894,7.6208326318094395,1.2286884356515238e-10,-2.5567442193195717e-12,2.6831719986198743e-07,-9.891463118487918e-06,-8.906371386741077e-06,-8.906371386741077e-06,-9.850917317468398e-07,-0.0,-2.8040390034704303e-09,-1.896262516870923e-09,1085.169913837439,-9.959009298691377
V2_dynamic_no_heat_loss_304kg_h_lin_gab,0.9216300940438873,cylinder,92.04287321788104,92.04287321788746,0.022735134840922315,0.04065798644428009,7.620832631819266,-1.8897776828415153e-11,3.9323867843210685e-13,-4.122878287244918e-08,1.5200367166520748e-06,1.3685252092437578e-06,1.3685252092437578e-06,1.5151150740831715e-07,-0.0,4.300624054753523e-10,2.9044232803279733e-10,1085.1699138374606,9.967621554696763
V2_dynamic_no_heat_loss_304kg_h_lin_gab,0.9347962382445142,cylinder,92.04287321787729,92.04287321790292,0.02273513484064878,0.04065798644428579,7.620832631821325,-7.524484783689245e-11,1.565749494814308e-12,-1.64223790061271e-07,6.054422755690063e-06,5.45115283542426e-06,5.45115283542426e-06,6.032699202658027e-07,-0.0,1.7143299005161683e-09,1.1584078162662762e-09,1085.1699138374715,9.964119530616491
V2_dynamic_no_heat_loss_304kg_h_lin_gab,0.9479623824451412,cylinder,92.0428732178924,92.04287321789707,0.022735134840862942,0.040657986444281334,7.6208326318162785,-1.3623978643741685e-11,2.8349765189292524e-13,-2.975509681448832e-08,1.0969033038709494e-06,9.876740775998213e-07,9.876740775998213e-07,1.0922922627112801e-07,-0.0,3.1102444973050326e-10,2.103681148300422e-10,1085.169913837463,9.9579631026418
V2_dynamic_no_heat_loss_304kg_h_lin_gab,0.9611285266457681,cylinder,92.04287321790054,92.04287321788769,0.022735134841087957,0.04065798644427664,7.620832631813138,3.7622423918445115e-11,-7.828747474071309e-13,8.214182750829365e-08,-3.028204939806444e-06,-2.726569979673601e-06,-2.726569979673601e-06,-3.0163496013284253e-07,-0.0,-8.580805321856559e-10,-5.801194900607595e-10,1085.169913837454,-9.96085027693411
V2_dynamic_no_heat_loss_304kg_h_lin_gab,0.9742946708463951,cylinder,92.04287321789474,92.04287321788786,0.022735134841039763,0.04065798644427765,7.6208326318149515,2.0362720768602584e-11,-4.2372229691522024e-13,4.437933374905573e-08,-1.636359422249297e-06,-1.4731028367473095e-06,-1.4731028367473095e-06,-1.6325658550198756e-07,-0.0,-4.620094597150081e-10,-3.1156612045519783e-10,1085.1699138374559,-9.976817029450615
V2_dynamic_no_heat_loss_304kg_h_lin_gab,0.9874608150470221,cylinder,92.0428732178878,92.04287321789292,0.022735134840896436,0.04065798644428063,7.620832631817438,-1.500901655082758e-11,3.123185275496786e-13,-3.2759922351151403e-08,1.2077482432384564e-06,1.0874145794969574e-06,1.0874145794969574e-06,1.2033366374149912e-07,-0.0,3.420279906940339e-10,2.3113875371181258e-10,1085.1699138374618,9.9634724716168
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.000626959247649,cylinder,92.04287321788848,92.04287321789405,0.022735134840876768,0.04065798644428104,7.62083263181731,-1.6274195408262113e-11,3.3864528896691155e-13,-3.554615987788746e-08,1.3103765332614343e-06,1.1798993929844914e-06,1.1798993929844914e-06,1.304771402769428e-07,-0.0,3.716162617433493e-10,2.513796622825889e-10,1085.1699138374624,9.957225039141571
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.013793103448276,cylinder,92.04287321789275,92.04287321789161,0.02273513484095124,0.040657986444279495,7.6208326318158575,3.2495120127789985e-12,-6.761820827162521e-14,7.123462935118312e-09,-2.625049718062696e-07,-2.3645225312576795e-07,-2.3645225312576795e-07,-2.6052718680501672e-08,-0.0,-7.499281700577394e-11,-5.098485442932168e-11,1085.1699138374595,-9.924657236484173
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.026959247648903,cylinder,92.04287321789394,92.04287321789042,0.02273513484098661,0.04065798644427875,7.620832631815376,1.0281242925677786e-11,-2.139395769905513e-13,2.2461620982746668e-08,-8.280076047966618e-07,-7.455785112665514e-07,-7.455785112665514e-07,-8.242909353011054e-08,-0.0,-2.349308672358778e-10,-1.5897124793661198e-10,1085.1699138374581,-9.955113099517133
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.04012539184953,cylinder,92.04287321789195,92.0428732178915,0.022735134840956052,0.04065798644427939,7.620832631816056,1.3983555792696476e-12,-2.909799946115012e-14,3.029113093324677e-09,-1.1175790040580923e-07,-1.0054668949821633e-07,-1.0054668949821633e-07,-1.121121090759289e-08,-0.0,-3.1160793176223835e-11,-2.0829497805209556e-11,1085.1699138374593,-10.031694284594957
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.053291536050157,cylinder,92.04287321789053,92.04287321789229,0.022735134840926034,0.040657986444280016,7.62083263181656,-5.034080085370743e-12,1.0475279806014068e-13,-1.1036510038102317e-08,4.0670011409206226e-07,3.663397548247274e-07,3.663397548247274e-07,4.0360359267334845e-08,-0.0,1.1620741591641279e-10,7.901475258076104e-11,1085.1699138374604,9.923862292843792
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.066457680250784,cylinder,92.04287321789116,92.04287321789195,0.02273513484093361,0.040657986444279856,7.620832631816367,-2.330592632116085e-12,4.8496665768583655e-14,-5.088431792551315e-09,1.8758791662518193e-07,1.6890256511252695e-07,1.6890256511252695e-07,1.8685351512654953e-08,-0.0,5.315543119734489e-11,3.5936605578987654e-11,1085.1699138374602,9.960850276934426
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.0796238244514107,cylinder,92.04287321789218,92.04287321789138,0.02273513484095307,0.040657986444279454,7.6208326318160005,2.3838633208501647e-12,-4.9605160986151234e-14,5.185582019187474e-09,-1.9123976077831744e-07,-1.7212731551680193e-07,-1.7212731551680193e-07,-1.9112445261515505e-08,-0.0,-5.378444004810896e-11,-3.617204127276083e-11,1085.1699138374595,-9.99397049218776
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.0927899686520377,cylinder,92.04287321789218,92.04287321789138,0.02273513484095509,0.04065798644427941,7.6208326318159925,2.3439103042996016e-12,-4.8773789572975483e-14,5.112719349210121e-09,-1.885008776634653e-07,-1.697087527135953e-07,-1.697087527135953e-07,-1.879212494986998e-08,-0.0,-5.331268341003557e-11,-3.59954645024307e-11,1085.1699138374593,-9.96925063840815
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.1059561128526647,cylinder,92.04287321789161,92.04287321789172,0.022735134840944554,0.04065798644427963,7.620832631816193,-2.9298878803745046e-13,6.096723696621941e-15,-6.540561575299846e-10,2.4059390688745372e-08,2.1710375070011615e-08,2.1710375070011615e-08,2.3490156187337583e-09,-0.0,7.121876390118755e-12,4.9572240266681414e-12,1085.1699138374597,9.76340443996611
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.1191222570532917,cylinder,92.04287321789138,92.04287321789184,0.022735134840939898,0.040657986444279724,7.620832631816279,-1.2918142018014866e-12,2.688100902601493e-14,-2.834812640051948e-09,1.0445421209953759e-07,9.4097188689666e-08,9.4097188689666e-08,1.0357023409871587e-08,-0.0,2.99027754746951e-11,2.0358626417662826e-11,1085.16991383746,9.915371722877069
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.1322884012539187,cylinder,92.04287321789161,92.04287321789172,0.022735134840944204,0.04065798644427964,7.620832631816196,-2.796711158539299e-13,5.819599892230033e-15,-6.29768600870877e-10,2.3146429650461375e-08,2.0904187468942784e-08,2.0904187468942784e-08,2.2422421815185867e-09,-0.0,6.96462417742765e-12,4.8983651032247865e-12,1085.1699138374597,9.687205393570894
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.1454545454545455,cylinder,92.04287321789184,92.04287321789155,0.02273513484094834,0.04065798644427955,7.620832631816127,5.992952482584214e-13,-1.2470571197635788e-14,1.392264827233867e-09,-5.101886633902343e-08,-4.6214061664340754e-08,-4.6214061664340754e-08,-4.804804674682678e-09,-0.0,-1.6232168848385752e-11,-1.1804470832236778e-11,1085.1699138374595,-9.417701763019316
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.1586206896551725,cylinder,92.04287321789172,92.04287321789161,0.022735134840947274,0.04065798644427957,7.6208326318161586,2.9298878803745026e-13,-6.096723696621936e-15,6.540561575299795e-10,-2.4059390688745352e-08,-2.17103750700116e-08,-2.17103750700116e-08,-2.3490156187337537e-09,-0.0,-7.121876390118746e-12,-4.957224026668135e-12,1085.1699138374597,-9.763404439966099
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.1717868338557995,cylinder,92.04287321789161,92.04287321789178,0.02273513484094458,0.04065798644427963,7.620832631816193,-5.726599038913806e-13,1.1916323588851978e-14,-1.2239598028860577e-09,4.5218696415958066e-08,4.062743861570572e-08,4.062743861570572e-08,4.5912578002523495e-09,-0.0,1.2255336712089267e-11,8.02442527443579e-12,1085.1699138374597,10.153450152605583
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.1849529780564265,cylinder,92.04287321789161,92.04287321789167,0.02273513484094432,0.04065798644427963,7.620832631816193,-2.6635344367040955e-13,5.542476087838129e-15,-5.456160886969651e-10,2.0246344688928684e-08,1.8110875944625263e-08,1.8110875944625263e-08,2.1354687443034155e-09,-0.0,4.976208109279393e-12,3.008342324324284e-12,1085.1699138374597,10.547428571001038
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.1981191222570535,cylinder,92.04287321789172,92.04287321789167,0.022735134840945873,0.04065798644427959,7.620832631816161,1.3317672183520476e-14,-2.7712380439190643e-16,8.415251217391164e-11,-2.900084961532698e-09,-2.793311524317528e-09,-2.793311524317528e-09,-1.0677343721517077e-10,-0.0,-1.988416068148256e-12,-1.890022778900501e-12,1085.1699138374597,-3.681734798512278
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.2112852664576803,cylinder,92.04287321789172,92.04287321789172,0.022735134840946615,0.04065798644427958,7.6208326318161586,1.3317672183520475e-14,-2.771238043919064e-16,2.4287556659107912e-11,-9.12961038283999e-10,-8.061876010688281e-10,-8.061876010688281e-10,-1.0677343721517082e-10,-0.0,-1.5725221269111235e-13,-5.885892344335703e-14,1085.1699138374597,-11.69528958386462
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.2244514106583073,cylinder,92.04287321789172,92.04287321789178,0.0227351348409459,0.04065798644427959,7.620832631816161,-2.9298878803745046e-13,6.096723696621941e-15,-5.941912020151786e-10,2.207226676549668e-08,1.972325114676292e-08,1.972325114676292e-08,2.3490156187337595e-09,-0.0,5.290712534661617e-12,3.1260601712109997e-12,1085.1699138374597,10.642385051297659
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.2376175548589343,cylinder,92.04287321789167,92.04287321789167,0.02273513484094506,0.040657986444279606,7.620832631816163,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.2507836990595613,cylinder,92.04287321789167,92.04287321789167,0.022735134840945123,0.040657986444279606,7.620832631816163,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.263949843260188,cylinder,92.04287321789167,92.04287321789184,0.0227351348409456,0.0406579864442796,7.620832631816161,-3.329418045880118e-13,6.928095109797659e-15,-7.867837830221104e-10,2.8785397726846073e-08,2.6116061796466798e-08,2.6116061796466798e-08,2.669335930379273e-09,-0.0,9.424796883649242e-12,6.964964652455356e-12,1085.1699138374597,9.273229280031018
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.2771159874608151,cylinder,92.04287321789167,92.04287321789172,0.022735134840945716,0.0406579864442796,7.620832631816161,-2.6635344367040946e-14,5.542476087838127e-16,-1.0844006883301962e-10,3.8130459998166965e-09,3.5994991253863553e-09,3.5994991253863553e-09,2.135468744303416e-10,-0.0,2.1456682808393683e-12,1.9488817023438577e-12,1085.1699138374597,5.600427438866654
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.2902821316614421,cylinder,92.04287321789167,92.04287321789161,0.022735134840945435,0.040657986444279606,7.620832631816163,2.7967111585392996e-13,-5.8195998922300334e-15,5.699036453560712e-10,-2.1159305727212668e-08,-1.8917063545694084e-08,-1.8917063545694084e-08,-2.2422421815185846e-09,-0.0,-5.133460321970496e-12,-3.0672012477676387e-12,1085.1699138374597,-10.596955355840764
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.3034482758620691,cylinder,92.04287321789161,92.04287321789161,0.022735134840945234,0.04065798644427961,7.620832631816192,-2.663534436704095e-14,5.542476087838128e-16,-4.8575113318215986e-11,1.8259220765679974e-09,1.612375202137656e-09,1.612375202137656e-09,2.1354687443034138e-10,-0.0,3.1450442538222414e-13,1.1771784688671389e-13,1085.1699138374597,11.695289583864609
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.3166144200626961,cylinder,92.04287321789161,92.04287321789155,0.022735134840945147,0.04065798644427961,7.620832631816192,1.331767218352047e-14,-2.771238043919063e-16,8.415251217391176e-11,-2.9000849615326974e-09,-2.7933115243175266e-09,-2.7933115243175266e-09,-1.0677343721517059e-10,-0.0,-1.9884160681482557e-12,-1.8900227789005003e-12,1085.1699138374597,-3.681734798512273
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.329780564263323,cylinder,92.04287321789161,92.04287321789178,0.02273513484094524,0.04065798644427961,7.620832631816192,-5.859775760749007e-13,1.2193447393243877e-14,-1.2482473595451627e-09,4.6131657454242043e-08,4.1433626216774524e-08,4.1433626216774524e-08,4.698031237467517e-09,-0.0,1.2412588924780372e-11,8.083284197879138e-12,1085.1699138374597,10.183963674245806
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.34294670846395,cylinder,92.04287321789161,92.04287321789172,0.02273513484094524,0.04065798644427961,7.620832631816192,-3.063064602209708e-13,6.3738475010138445e-15,-6.783437141890911e-10,2.4972351727029362e-08,2.2516562671080436e-08,2.2516562671080436e-08,2.455789055948928e-09,-0.0,7.279128602809864e-12,5.0160829501114956e-12,1085.1699138374597,9.83403198382334
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.356112852664577,cylinder,92.04287321789161,92.0428732178915,0.02273513484094505,0.04065798644427961,7.620832631816192,3.9953016550561413e-13,-8.31371413175719e-15,8.483566108028476e-10,-3.136307899501735e-08,-2.8159875878562232e-08,-2.8159875878562232e-08,-3.203203116455116e-09,-0.0,-8.379894091647648e-12,-5.428095414214995e-12,1085.1699138374597,-10.213292887997408
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.369278996865204,cylinder,92.04287321789161,92.04287321789167,0.02273513484094484,0.04065798644427962,7.620832631816193,-2.663534436704095e-13,5.5424760878381275e-15,-5.456160886969643e-10,2.0246344688928674e-08,1.811087594462526e-08,1.811087594462526e-08,2.135468744303415e-09,-0.0,4.976208109279387e-12,3.008342324324284e-12,1085.1699138374597,10.547428571001042
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.382445141065831,cylinder,92.04287321789161,92.04287321789155,0.02273513484094458,0.04065798644427962,7.620832631816193,2.663534436704095e-14,-5.542476087838128e-16,1.0844006883301997e-10,-3.813045999816697e-09,-3.599499125386356e-09,-3.599499125386356e-09,-2.1354687443034125e-10,-0.0,-2.1456682808393683e-12,-1.9488817023438585e-12,1085.1699138374597,-5.600427438866643
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.3956112852664577,cylinder,92.04287321789161,92.04287321789161,0.022735134840944537,0.04065798644427962,7.620832631816193,-1.3317672183520473e-14,2.7712380439190633e-16,-2.4287556659108038e-11,9.129610382839987e-10,8.06187601068828e-10,8.06187601068828e-10,1.0677343721517068e-10,-0.0,1.5725221269111227e-13,5.885892344335713e-14,1085.1699138374597,11.695289583864607
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.4087774294670847,cylinder,92.04287321789161,92.04287321789155,0.022735134840944388,0.04065798644427962,7.620832631816193,2.6635344367040946e-14,-5.542476087838127e-16,1.0844006883302e-10,-3.8130459998166965e-09,-3.5994991253863553e-09,-3.5994991253863553e-09,-2.1354687443034122e-10,-0.0,-2.1456682808393683e-12,-1.9488817023438577e-12,1085.1699138374597,-5.600427438866643
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.4219435736677117,cylinder,92.04287321789161,92.04287321789161,0.02273513484094418,0.04065798644427963,7.620832631816193,-1.3317672183520476e-14,2.7712380439190643e-16,-2.428755665910807e-11,9.12961038283999e-10,8.061876010688282e-10,8.061876010688282e-10,1.067734372151707e-10,-0.0,1.5725221269111227e-13,5.885892344335703e-14,1085.1699138374597,11.695289583864607
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.4351097178683387,cylinder,92.04287321789161,92.04287321789155,0.022735134840943968,0.04065798644427963,7.620832631816193,2.6635344367040952e-14,-5.542476087838129e-16,1.0844006883302016e-10,-3.813045999816698e-09,-3.599499125386357e-09,-3.599499125386357e-09,-2.1354687443034128e-10,-0.0,-2.145668280839369e-12,-1.948881702343859e-12,1085.1699138374597,-5.600427438866643
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.4482758620689657,cylinder,92.04287321789161,92.04287321789172,0.022735134840944048,0.04065798644427963,7.620832631816193,-2.9298878803745046e-13,6.096723696621941e-15,-6.540561575299855e-10,2.4059390688745375e-08,2.171037507001162e-08,2.171037507001162e-08,2.3490156187337583e-09,-0.0,7.121876390118758e-12,4.957224026668144e-12,1085.1699138374597,9.763404439966108
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.4614420062695925,cylinder,92.04287321789161,92.04287321789155,0.022735134840944048,0.04065798644427963,7.620832631816193,2.663534436704095e-14,-5.542476087838128e-16,1.0844006883302011e-10,-3.813045999816697e-09,-3.599499125386356e-09,-3.599499125386356e-09,-2.1354687443034125e-10,-0.0,-2.1456682808393683e-12,-1.9488817023438585e-12,1085.1699138374597,-5.600427438866643
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.4746081504702195,cylinder,92.04287321789161,92.04287321789155,0.022735134840943826,0.040657986444279634,7.620832631816195,1.3317672183520475e-14,-2.771238043919064e-16,8.415251217391208e-11,-2.900084961532698e-09,-2.7933115243175274e-09,-2.7933115243175274e-09,-1.0677343721517063e-10,-0.0,-1.988416068148256e-12,-1.8900227789005008e-12,1085.1699138374597,-3.6817347985122733
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.4877742946708465,cylinder,92.04287321789161,92.0428732178915,0.022735134840943493,0.04065798644427964,7.620832631816196,4.261655098726553e-13,-8.867961740541006e-15,8.969317241210679e-10,-3.3189001071585366e-08,-2.977225108069991e-08,-2.977225108069991e-08,-3.4167499908854588e-09,-0.0,-8.694398517029879e-12,-5.54581326110172e-12,1085.1699138374597,-10.294826239319073
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.5009404388714735,cylinder,92.04287321789161,92.04287321789161,0.022735134840943465,0.04065798644427964,7.620832631816196,1.331767218352048e-14,-2.771238043919065e-16,2.428755665910812e-11,-9.12961038283999e-10,-8.061876010688284e-10,-8.061876010688284e-10,-1.0677343721517073e-10,-0.0,-1.5725221269111217e-13,-5.885892344335713e-14,1085.1699138374597,-11.695289583864609
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.5141065830721006,cylinder,92.04287321789161,92.04287321789161,0.02273513484094359,0.040657986444279634,7.620832631816195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1085.1699138374597,0.0
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.5272727272727273,cylinder,92.04287321789161,92.04287321789172,0.022735134840943895,0.04065798644427963,7.620832631816193,-2.9298878803745046e-13,6.096723696621941e-15,-6.540561575299857e-10,2.4059390688745372e-08,2.1710375070011615e-08,2.1710375070011615e-08,2.3490156187337583e-09,-0.0,7.121876390118755e-12,4.9572240266681414e-12,1085.1699138374597,9.76340443996611
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.5404388714733543,cylinder,92.04287321789161,92.04287321789155,0.022735134840943874,0.04065798644427963,7.620832631816193,2.6635344367040946e-14,-5.542476087838127e-16,1.0844006883302014e-10,-3.8130459998166965e-09,-3.5994991253863553e-09,-3.5994991253863553e-09,-2.1354687443034122e-10,-0.0,-2.1456682808393683e-12,-1.9488817023438577e-12,1085.1699138374597,-5.600427438866643
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.5536050156739813,cylinder,92.04287321789161,92.04287321789155,0.02273513484094381,0.04065798644427963,7.620832631816193,2.663534436704095e-14,-5.542476087838128e-16,1.0844006883302019e-10,-3.813045999816697e-09,-3.5994991253863566e-09,-3.5994991253863566e-09,-2.1354687443034125e-10,-0.0,-2.1456682808393683e-12,-1.9488817023438585e-12,1085.1699138374597,-5.600427438866643
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.5667711598746084,cylinder,92.04287321789161,92.04287321789167,0.022735134840943888,0.04065798644427963,7.620832631816193,-2.663534436704095e-13,5.5424760878381275e-15,-5.456160886969656e-10,2.0246344688928674e-08,1.811087594462526e-08,1.811087594462526e-08,2.135468744303415e-09,-0.0,4.976208109279387e-12,3.008342324324284e-12,1085.1699138374597,10.547428571001042
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.5799373040752354,cylinder,92.04287321789161,92.04287321789161,0.02273513484094392,0.04065798644427963,7.620832631816193,-1.3317672183520475e-14,2.771238043919064e-16,-2.4287556659108083e-11,9.129610382839989e-10,8.061876010688281e-10,8.061876010688281e-10,1.0677343721517069e-10,-0.0,1.5725221269111227e-13,5.885892344335703e-14,1085.1699138374597,11.695289583864607
V2_dynamic_no_heat_loss_304kg_h_lin_gab,1.5931034482758621,cylinder,92.04287321789161,92.04287321789161,0.022735134840943708,0.04065798644427963,7.620832631816193,-1.3317672183520475e-14,2.771238043919064e-16,-2.4287556659108096e-11,9.129610382839987e-10,8.06187601068828e-10,8.06187601068828e-10,1.0677343721517069e-10,-0.0,1.5725221269111207e-13,5.885892344335694e-14,1085.1699138374597,11.695289583864609
